3.53969	0.104888	0.0541605	0.0390454	0.0736275	-3.27476
2.93375	0.104211	0.0557131	0.0357919	0.111875	-3.29556
2.83195	0.10357	0.0557831	0.0287861	0.108052	-3.26916
2.41731	0.105344	0.0541327	0.0350052	0.0748876	-3.28329
2.98226	0.106577	0.0535423	0.0400322	0.0869819	-3.3094
3.77267	0.107266	0.0527817	0.0460764	0.102514	-3.31604
2.72472	0.108367	0.0514314	0.0326339	0.139863	-3.25877
3.06293	0.106734	0.0496038	0.0385081	0.0571178	-3.17867
2.81384	0.106441	0.0506786	0.0432102	0.136108	-3.21738
3.90737	0.1073	0.0500254	0.0400903	0.0460649	-3.23048
3.84885	0.106864	0.0493278	0.0378868	0.116847	-3.15488
3.06995	0.10739	0.0489944	0.0495036	0.0796285	-3.19953
3.18091	0.1089	0.0489662	0.0414926	0.0787129	-3.2328
2.60484	0.106009	0.0507858	0.042714	0.0606188	-3.22567
2.92462	0.10577	0.0524236	0.0438665	0.0593804	-3.28041
3.24515	0.104379	0.0525178	0.0446316	0.0413119	-3.24252
3.00954	0.104866	0.0527409	0.052719	0.0784104	-3.2802
2.93797	0.106104	0.0530521	0.0500298	0.0518788	-3.32137
3.15638	0.104786	0.0555465	0.040846	0.0841663	-3.33305
2.88987	0.10806	0.0542719	0.0369048	0.0796141	-3.37685
3.04255	0.109002	0.0528371	0.0440469	0.102485	-3.3443
3.52699	0.108136	0.0521232	0.0458224	0.116417	-3.30531
3.37192	0.107895	0.0520161	0.0467134	0.0856915	-3.31003
3.05897	0.107852	0.0522717	0.0405806	0.103598	-3.29877
3.12914	0.106413	0.0532024	0.040446	0.108542	-3.29873
2.60234	0.10651	0.0511442	0.0461674	0.0806095	-3.23711
3.01671	0.104109	0.0532146	0.0364239	0.0846188	-3.21048
3.78925	0.104886	0.0537722	0.0411143	0.0734889	-3.294
2.86949	0.106619	0.0530944	0.0355256	0.0768463	-3.28271
3.03911	0.104839	0.0534714	0.0421836	0.0620024	-3.27689
3.51156	0.105752	0.0512015	0.0500359	0.0837326	-3.25037
2.7606	0.106261	0.0507409	0.0365913	0.0799073	-3.18548
3.25389	0.104901	0.049224	0.029459	0.151873	-3.07344
3.92805	0.103603	0.0489321	0.040535	0.100365	-3.05881
3.12224	0.10385	0.049143	0.0284688	0.110131	-3.02493
3.30968	0.101364	0.0487305	0.0418907	0.0774709	-3.00484
3.1614	0.102228	0.0504592	0.0448394	0.0903734	-3.08558
3.45333	0.0994918	0.0513427	0.0433657	0.0824528	-3.05279
3.15659	0.0985823	0.0516028	0.0374807	0.0903146	-3.01339
3.41344	0.0976932	0.0521516	0.0447773	0.0746736	-3.04788
3.66147	0.0993073	0.0534191	0.0387507	0.0903854	-3.11476
3.33182	0.100851	0.0514343	0.0385469	0.0552799	-3.07463
3.37474	0.0984876	0.0523213	0.0362716	0.0983468	-3.02251
3.07252	0.0977678	0.0513039	0.0383166	0.0996869	-2.99086
3.7654	0.0987612	0.0508088	0.0406491	0.0850621	-2.99624
2.96948	0.0988755	0.049076	0.0474313	0.0950896	-2.97299
2.98396	0.0994475	0.0493078	0.0375995	0.123036	-2.94741
3.55266	0.10029	0.0490863	0.0352143	0.110759	-2.97
3.33602	0.101405	0.0486129	0.0372422	0.0664455	-3.00439
3.2105	0.101526	0.0475477	0.0460969	0.0713956	-2.99172
3.37229	0.102028	0.0483773	0.0390014	0.133603	-2.99062
2.92394	0.101846	0.0489666	0.0400939	0.100144	-3.01961
3.49843	0.101302	0.0477476	0.0278107	0.109465	-2.94078
3.21079	0.0998996	0.0475599	0.0330608	0.0463178	-2.9295
2.57047	0.099991	0.0484816	0.0351414	0.124021	-2.92807
3.30556	0.0976799	0.0495061	0.0195076	0.0896249	-2.87349
2.95083	0.098313	0.046771	0.0425293	0.112917	-2.84925
3.39735	0.0989846	0.0474179	0.0389523	0.12032	-2.8721
3.05704	0.0980307	0.0464787	0.0394569	0.0944392	-2.84347
2.85824	0.0965069	0.0480098	0.0417053	0.0701663	-2.85968
2.99499	0.0981962	0.0484506	0.0365308	0.061644	-2.90215
3.36185	0.101391	0.0475608	0.0447505	0.0889429	-2.97987
3.34397	0.102037	0.0468557	0.0359511	0.0835891	-2.94403
3.01993	0.102589	0.045991	0.0363973	0.044444	-2.93931
3.29936	0.101969	0.0427012	0.048768	0.0781374	-2.86131
2.94576	0.101653	0.044975	0.039334	0.111167	-2.84251
3.11187	0.0979504	0.0456117	0.0392821	0.0809122	-2.77281
2.98986	0.0975241	0.0460927	0.0530719	0.0537009	-2.8577
2.74	0.0974379	0.04792	0.0388114	0.101393	-2.85129
3.05366	0.0973071	0.0480967	0.035482	0.0971139	-2.86362
3.48928	0.0973805	0.0471835	0.0440511	0.0484307	-2.85348
2.99348	0.0956524	0.0487805	0.0301798	0.134809	-2.79857
3.27828	0.0960259	0.0479306	0.0269216	0.100355	-2.76611
3.47554	0.095993	0.0470327	0.0418214	0.0695473	-2.79661
3.68901	0.0974385	0.0478574	0.031709	0.0966608	-2.84159
2.91998	0.0977551	0.047602	0.0429134	0.118267	-2.85339
3.17989	0.0998299	0.0462833	0.0372237	0.0911487	-2.84382
2.84678	0.100659	0.0469377	0.0334753	0.106922	-2.86878
2.92652	0.0979807	0.0467865	0.0440203	0.0693989	-2.86793
3.2815	0.0972915	0.0461578	0.0403149	0.105288	-2.79368
3.26337	0.0960559	0.0478963	0.028418	0.142547	-2.76339
3.01105	0.0969151	0.0470595	0.0425128	0.073101	-2.82873
3.40218	0.0978338	0.0476944	0.0394157	0.0767822	-2.86934
3.51569	0.0984851	0.0474807	0.0301837	0.0948322	-2.84851
2.77129	0.0984884	0.0475439	0.0383324	0.0982656	-2.87681
3.53109	0.0969137	0.0472201	0.0346796	0.0951617	-2.81967
2.64594	0.0943186	0.0483959	0.0319538	0.0956238	-2.74588
3.59473	0.0923802	0.0481133	0.0360867	0.0983888	-2.73534
3.14453	0.0902926	0.0491926	0.0351153	0.0978247	-2.68365
3.46314	0.0916125	0.0502065	0.0241541	0.128134	-2.72186
3.68508	0.0884714	0.0511707	0.0302873	0.0975512	-2.71347
3.74805	0.0876371	0.0507205	0.0355942	0.130697	-2.67495
3.5691	0.0895903	0.050236	0.0191645	0.116739	-2.65413
2.89865	0.0929531	0.0482118	0.0366649	0.11146	-2.72437
2.65674	0.0915519	0.0485322	0.0311678	0.138289	-2.69054
3.33023	0.0894459	0.0482039	0.0319874	0.0713281	-2.64258
3.55185	0.0905017	0.04865	0.0287974	0.142714	-2.65455
3.61134	0.0916038	0.0470502	0.034983	0.130911	-2.64347
3.5619	0.0920495	0.0479779	0.027664	0.108617	-2.66913
3.61259	0.093643	0.0464128	0.0395701	0.0853654	-2.70809
2.90039	0.094707	0.0463704	0.0379071	0.0940567	-2.73257
3.2028	0.0921321	0.0474275	0.0341675	0.106453	-2.68167
3.30333	0.08898	0.0497461	0.0323549	0.150628	-2.65362
2.73538	0.0883036	0.0499508	0.0268171	0.0960174	-2.638
3.28356	0.0865758	0.049825	0.0274211	0.101655	-2.57644
3.23734	0.0873984	0.0488169	0.0245444	0.104575	-2.56022
3.1884	0.0858929	0.0493785	0.0246206	0.105451	-2.52934
3.22488	0.0849531	0.0490076	0.0268856	0.134844	-2.5105
3.38662	0.0842424	0.0485692	0.0336547	0.130445	-2.50011
3.42618	0.0847192	0.0491176	0.0301066	0.104129	-2.53586
2.89937	0.0856083	0.0494408	0.0258334	0.100185	-2.5257
3.96868	0.0870839	0.0487452	0.0212845	0.127767	-2.53892
3.54196	0.0870622	0.0479861	0.0273522	0.101785	-2.51837
3.12666	0.0863104	0.0469808	0.0262559	0.162262	-2.45324
3.4417	0.0869037	0.0464826	0.0171483	0.150679	-2.42818
3.27436	0.0859933	0.0451659	0.0208189	0.0956623	-2.38566
3.34474	0.0873175	0.0434202	0.0327283	0.0665536	-2.402
3.23327	0.0871997	0.0438441	0.0158742	0.153072	-2.35133
2.89115	0.086297	0.0435992	0.0349455	0.0830219	-2.39023
3.48568	0.0874974	0.0422287	0.0405604	0.068131	-2.41184
2.6572	0.0871087	0.0432537	0.0348471	0.0859219	-2.40356
3.23635	0.0875503	0.0436927	0.0268901	0.147274	-2.37577
3.294	0.0892598	0.0409549	0.022139	0.0885082	-2.34333
3.45883	0.089233	0.039872	0.0342734	0.119649	-2.33724
3.42813	0.0877484	0.0408442	0.0316061	0.118541	-2.30478
3.91767	0.0874106	0.0402547	0.0313473	0.0961677	-2.29536
3.52043	0.0880511	0.0399644	0.0291024	0.125299	-2.27722
3.23049	0.0864183	0.039869	0.0274535	0.131757	-2.20909
4.22039	0.0864481	0.0387588	0.0229767	0.108626	-2.18789
2.98156	0.0861879	0.0387173	0.032321	0.0842597	-2.21164
3.62565	0.0859823	0.0397065	0.0291918	0.136148	-2.19811
3.80099	0.0854847	0.039805	0.0308593	0.104228	-2.21825
2.83966	0.0841607	0.0401273	0.0250766	0.097726	-2.18571
3.20074	0.08167	0.0410847	0.0282747	0.0829536	-2.16478
4.50555	0.0838927	0.0378384	0.0402055	0.0679509	-2.14301
3.51514	0.0852014	0.0390529	0.0345575	0.128862	-2.18902
3.30396	0.0870805	0.0373469	0.027118	0.14621	-2.15698
2.93616	0.0861036	0.0365763	0.02837	0.102878	-2.10884
3.05369	0.0868565	0.0353402	0.0412414	0.0797471	-2.14056
2.91761	0.0871847	0.036233	0.0332365	0.133083	-2.13668
3.48004	0.0832209	0.0376834	0.0240513	0.103653	-2.07229
3.40058	0.0857026	0.0364708	0.0399894	0.107353	-2.12328
3.92011	0.0855395	0.0368076	0.0287447	0.114128	-2.11038
3.00359	0.0852776	0.0376164	0.0374611	0.0791254	-2.17042
3.08722	0.0847885	0.0378974	0.0412174	0.109304	-2.17047
3.20097	0.0857883	0.0378646	0.0413463	0.0599112	-2.19053
3.25573	0.0868727	0.0394431	0.0250093	0.139846	-2.23078
4.02326	0.0871272	0.0393669	0.0269757	0.0899329	-2.24849
3.25266	0.0881153	0.0376934	0.03218	0.119671	-2.21755
3.68692	0.087439	0.0368374	0.0278538	0.131032	-2.14819
3.07286	0.0862177	0.0365472	0.0290536	0.120877	-2.10479
4.16584	0.0857565	0.0346906	0.0258933	0.111609	-2.01842
3.17611	0.0814858	0.0353543	0.0234416	0.133452	-1.91925
3.85335	0.0817025	0.0335172	0.0368039	0.100419	-1.91127
3.69582	0.0835927	0.0333513	0.0267795	0.091729	-1.94677
3.99634	0.0834728	0.0338617	0.037123	0.0632025	-1.99821
3.26652	0.0857124	0.0353921	0.0344046	0.0940602	-2.08668
3.7416	0.0872943	0.0340807	0.0320111	0.124435	-2.0608
3.37945	0.0867674	0.0353	0.0328971	0.0846519	-2.1044
2.77823	0.0859466	0.0339633	0.0347724	0.112987	-2.03725
3.38024	0.0868468	0.0342634	0.036714	0.12487	-2.08906
3.24516	0.0879444	0.0338385	0.0337927	0.0734613	-2.10051
3.27387	0.0866582	0.0345501	0.0382239	0.0442557	-2.11121
3.31848	0.0875323	0.0351723	0.0327464	0.110681	-2.13518
3.35788	0.0869958	0.0351456	0.0373053	0.0930923	-2.12484
3.29272	0.0875643	0.0359284	0.0364167	0.106106	-2.15639
3.56492	0.0890565	0.0338688	0.0398047	0.111532	-2.14736
3.99366	0.0882417	0.0355028	0.0287049	0.120301	-2.14807
3.63124	0.088265	0.0356672	0.0346192	0.0801896	-2.16209
3.12247	0.0884933	0.035473	0.0319958	0.0609646	-2.16083
3.47485	0.0898892	0.0336544	0.0258172	0.109199	-2.11142
3.72516	0.0876551	0.0347528	0.029848	0.071567	-2.1141
3.08523	0.0906453	0.0335915	0.0319261	0.0877727	-2.14414
3.59856	0.0897949	0.0346315	0.0362319	0.11644	-2.16312
3.12015	0.0888502	0.0344972	0.0392205	0.0681261	-2.16691
3.42358	0.0889354	0.0367969	0.0367817	0.0690079	-2.24303
3.16547	0.0874827	0.0364105	0.0253046	0.0719244	-2.15889
3.25055	0.0872223	0.0366349	0.0358256	0.1006	-2.18454
3.09493	0.0891883	0.0362162	0.0389561	0.0975886	-2.21714
3.51112	0.0896828	0.0364625	0.0343956	0.0963355	-2.24567
4.32298	0.0886892	0.0384145	0.0296563	0.132533	-2.24641
3.20787	0.090482	0.0384276	0.0257264	0.113966	-2.29026
3.56992	0.0893015	0.0381134	0.037962	0.0961923	-2.27347
4.35829	0.0894353	0.03771	0.0336663	0.126517	-2.26637
3.67249	0.0889739	0.037887	0.0370832	0.0886964	-2.25551
2.91068	0.0878662	0.0390244	0.0290827	0.0829273	-2.2654
3.15654	0.088894	0.0371363	0.038194	0.119962	-2.23832
3.00726	0.0893796	0.036763	0.0255028	0.100176	-2.20537
3.17095	0.0899013	0.0361846	0.0339009	0.0739516	-2.24141
3.12994	0.0902819	0.0362821	0.0428292	0.0639544	-2.29049
3.63726	0.090073	0.0364004	0.0340963	0.127686	-2.21984
3.13375	0.0918232	0.0347722	0.0245939	0.0847881	-2.19691
4.48483	0.0905036	0.0343411	0.0313243	0.120284	-2.15576
3.61404	0.0888843	0.0341318	0.0388556	0.0605021	-2.15586
3.31459	0.0910461	0.0351501	0.0357154	0.122851	-2.21953
3.55092	0.0909797	0.0365918	0.0356517	0.0727361	-2.27686
3.96764	0.0908368	0.0373314	0.0318205	0.0926971	-2.28929
3.34976	0.0896928	0.0368202	0.0357828	0.12053	-2.23501
4.05831	0.0877603	0.0354603	0.0355314	0.102887	-2.14793
3.032	0.0873909	0.0367933	0.0341992	0.0691675	-2.20076
3.54442	0.0866365	0.037501	0.0357186	0.106993	-2.18679
2.7716	0.0880506	0.0360591	0.0449078	0.0891172	-2.22156
3.17142	0.0876942	0.0371016	0.0345196	0.113862	-2.19381
3.30972	0.08758	0.0382756	0.0333118	0.129425	-2.23062
3.15714	0.0870103	0.0392142	0.0244796	0.123469	-2.22596
2.6146	0.0865402	0.0394788	0.0303266	0.0669807	-2.2576
3.86069	0.088264	0.0382712	0.034256	0.101727	-2.26046
2.8444	0.090213	0.0391749	0.0329292	0.113763	-2.33282
3.11188	0.0911089	0.0383179	0.0372553	0.0923466	-2.33497
3.2531	0.0893883	0.0409857	0.0304703	0.103797	-2.37204
2.98011	0.0897109	0.0410576	0.0400062	0.120935	-2.4157
2.90855	0.0890662	0.0438188	0.0440445	0.129531	-2.50311
3.16424	0.0907345	0.0432483	0.0381941	0.0684452	-2.50335
3.5191	0.0903251	0.0432995	0.0316314	0.112488	-2.46859
2.82992	0.0912707	0.0416842	0.0275539	0.0891417	-2.42913
3.41332	0.0889019	0.0432579	0.0276916	0.139687	-2.40042
2.91746	0.0904478	0.0420233	0.0302019	0.0968798	-2.41899
3.15327	0.0904349	0.0404873	0.0335597	0.104149	-2.39132
2.52562	0.0916788	0.0411036	0.0317115	0.155184	-2.42296
3.71685	0.0921069	0.0397847	0.0228162	0.0880411	-2.37612
3.11307	0.0905723	0.0393353	0.0290778	0.139541	-2.33862
2.98291	0.0911686	0.0391984	0.0358644	0.122979	-2.37169
2.98935	0.0911254	0.0378068	0.0474031	0.0564974	-2.35828
2.81745	0.0891194	0.0382779	0.0399808	0.0963156	-2.30999
3.49898	0.0899253	0.0396959	0.038752	0.0949561	-2.36459
3.31024	0.0890128	0.0415653	0.0223545	0.0899956	-2.35013
3.26765	0.0889205	0.0405305	0.034036	0.101364	-2.36194
3.5337	0.0885744	0.0402956	0.0298502	0.0927668	-2.32991
3.1926	0.0879334	0.039827	0.0230406	0.10281	-2.26334
4.36405	0.089057	0.0382273	0.0377537	0.145077	-2.28948
3.25639	0.0885715	0.0376189	0.0354538	0.0877683	-2.25108
3.69523	0.0889554	0.0394024	0.0313829	0.110262	-2.2988
3.06645	0.0868978	0.0390464	0.032329	0.0895335	-2.2485
2.95057	0.0865365	0.0388801	0.0303158	0.0881625	-2.21911
3.91809	0.0842099	0.038899	0.0332589	0.0562057	-2.17418
3.5864	0.0843385	0.039891	0.024643	0.075017	-2.18946
3.63027	0.0861707	0.0392457	0.0262222	0.132754	-2.19591
3.10522	0.0871272	0.0378259	0.0352778	0.108495	-2.20427
3.02053	0.0884011	0.037815	0.0273471	0.108667	-2.2179
3.38392	0.0903532	0.0360229	0.0327638	0.0952126	-2.26004
3.64209	0.0917849	0.0342647	0.0356679	0.0691857	-2.22452
3.38425	0.0926285	0.0332022	0.0534657	0.0824297	-2.27641
3.83209	0.0907976	0.034649	0.0376396	0.120389	-2.21785
3.72714	0.0875517	0.0359012	0.0398892	0.106588	-2.1682
3.10627	0.0875007	0.0348596	0.043468	0.107927	-2.162
3.20298	0.0868619	0.0358548	0.0347953	0.0971161	-2.14767
4.01174	0.0845007	0.0374956	0.0341865	0.117884	-2.13204
2.81837	0.0858129	0.03682	0.0384496	0.0814776	-2.15828
3.52489	0.087193	0.0373861	0.0357421	0.120432	-2.18678
3.14591	0.0849385	0.039663	0.0268261	0.0975824	-2.15962
3.53479	0.0860851	0.0371551	0.0286689	0.0948129	-2.13909
3.21989	0.0874837	0.0356034	0.037026	0.0954979	-2.13776
3.53107	0.0890553	0.03616	0.0247899	0.0895704	-2.16752
3.18097	0.0836079	0.0379274	0.0359703	0.110336	-2.13348
3.38357	0.0833917	0.0389955	0.034354	0.106049	-2.15031
3.15628	0.084295	0.0415582	0.027621	0.121788	-2.23046
3.80892	0.0845389	0.0404539	0.0236609	0.109598	-2.19328
3.27422	0.0837495	0.0410892	0.0220611	0.147548	-2.17482
2.93511	0.0823018	0.0412712	0.0312738	0.125053	-2.18633
3.94373	0.0824633	0.0414743	0.0312891	0.0892899	-2.19498
3.39435	0.084095	0.0407201	0.0337176	0.120128	-2.22256
2.99259	0.0833786	0.0418261	0.0289708	0.140186	-2.21788
3.91263	0.0835406	0.0423653	0.0304753	0.0962237	-2.25776
3.28135	0.0848813	0.0427757	0.0336893	0.106651	-2.31426
2.93189	0.0855003	0.0419502	0.0506553	0.105184	-2.37834
3.26698	0.0858522	0.0431884	0.0290172	0.119694	-2.31529
4.07524	0.0859872	0.041428	0.0350773	0.132804	-2.29811
3.72002	0.0870038	0.0414399	0.0374028	0.130747	-2.33758
3.24903	0.0870728	0.0412572	0.0331179	0.0967815	-2.33266
3.23325	0.0893082	0.0408988	0.0348663	0.115649	-2.36302
3.68708	0.0893603	0.0396671	0.0481933	0.0866027	-2.37511
3.29168	0.0876415	0.0421537	0.0361976	0.107705	-2.36951
4.05829	0.0894555	0.0418682	0.0392882	0.0965692	-2.42661
3.62467	0.0902416	0.0432013	0.036309	0.114478	-2.48563
3.2667	0.0923066	0.0418957	0.0202885	0.0878909	-2.44936
3.37718	0.0923412	0.0412723	0.0363527	0.0974869	-2.50328
3.84443	0.092868	0.0428366	0.0375368	0.126951	-2.55291
3.77615	0.0908346	0.0427753	0.0274946	0.119392	-2.46023
3.25851	0.0909179	0.0421034	0.0371583	0.0801841	-2.46133
3.29838	0.0915365	0.0429712	0.03409	0.0857453	-2.50881
2.99601	0.0914376	0.0416595	0.0376362	0.101544	-2.47147
3.60003	0.0928466	0.0414577	0.03549	0.0964524	-2.50105
3.29655	0.0935752	0.0404709	0.0399187	0.118171	-2.49551
3.04695	0.0932014	0.0404317	0.03772	0.0676513	-2.47338
3.10028	0.0958257	0.0392934	0.0410208	0.0685479	-2.54724
3.31005	0.0956043	0.0397422	0.0476664	0.0996393	-2.56706
2.71636	0.0959788	0.0395	0.0406533	0.108039	-2.55717
3.41768	0.0943771	0.0400618	0.0414463	0.10531	-2.50197
3.0311	0.0958406	0.0381532	0.0356343	0.0870795	-2.4578
3.81169	0.0945825	0.0393189	0.0401276	0.100726	-2.51014
3.42283	0.0952728	0.040603	0.0374808	0.0845259	-2.54463
3.02923	0.0945834	0.0406963	0.0374349	0.0654603	-2.52355
3.13633	0.0948353	0.0415125	0.0345369	0.134662	-2.54353
3.26361	0.0941512	0.0413096	0.0311205	0.0761479	-2.4996
2.98864	0.0950649	0.0412298	0.037449	0.119883	-2.55541
3.56257	0.096532	0.0405388	0.0459196	0.0844013	-2.61525
3.47699	0.0966729	0.0404589	0.0392988	0.112347	-2.57977
3.46304	0.0969915	0.0400636	0.0405029	0.113891	-2.56292
3.2076	0.0956872	0.0399628	0.033375	0.10591	-2.49498
3.63216	0.0965757	0.0379441	0.0333311	0.124047	-2.45427
3.88806	0.0934773	0.0377941	0.038293	0.111366	-2.39987
3.31457	0.0930182	0.0380789	0.0353284	0.129816	-2.36853
3.9472	0.0905072	0.0394736	0.0265138	0.103622	-2.34284
3.94535	0.0905138	0.0395691	0.0415966	0.0690264	-2.40184
3.31982	0.0889773	0.040311	0.0409723	0.0624484	-2.39341
3.18629	0.0893279	0.0401798	0.0407549	0.114387	-2.35484
3.58191	0.0908257	0.0398486	0.0334275	0.112392	-2.36937
3.39266	0.0922204	0.0383248	0.0408076	0.0855446	-2.40173
2.93723	0.0907076	0.0400648	0.0353525	0.0807389	-2.38892
3.50031	0.0894332	0.0404764	0.0272415	0.130177	-2.32542
3.30639	0.0875729	0.0404767	0.03917	0.125515	-2.32998
3.88775	0.0865318	0.0407594	0.0405231	0.108048	-2.31938
3.62294	0.0872866	0.0403438	0.0349524	0.094511	-2.29466
3.38801	0.0854467	0.0411455	0.0343419	0.137691	-2.26324
3.9894	0.08447	0.0424486	0.0281989	0.132161	-2.26918
3.08641	0.083336	0.0424094	0.0442357	0.0904593	-2.30928
2.93491	0.0831527	0.0446949	0.033949	0.0789148	-2.34707
3.59033	0.0828062	0.0461751	0.020641	0.0637033	-2.33822
2.80216	0.083609	0.0443259	0.0212961	0.0978492	-2.28447
2.79608	0.0832088	0.042876	0.0347767	0.13913	-2.24785
4.12182	0.0831835	0.04271	0.0327888	0.117057	-2.25305
3.24923	0.0836143	0.0435017	0.0283699	0.104025	-2.28023
3.30864	0.0839992	0.0436075	0.0189045	0.156962	-2.25167
4.05792	0.0835275	0.04401	0.0104615	0.183364	-2.23455
3.77675	0.0843435	0.0402961	0.0199481	0.158931	-2.1411
3.28187	0.0845317	0.0386016	0.0287545	0.139371	-2.13231
3.42084	0.0841199	0.0392471	0.0330375	0.106707	-2.16585
3.54241	0.0863743	0.0392785	0.0341647	0.070229	-2.24395
3.83819	0.0875278	0.0396578	0.0321719	0.102294	-2.27481
3.43313	0.0866938	0.03946	0.0343652	0.119184	-2.24648
2.92353	0.0877451	0.0390411	0.0253926	0.113161	-2.22185
2.98476	0.086209	0.0384907	0.0388672	0.117446	-2.22478
3.3194	0.0864989	0.0414965	0.0238645	0.130578	-2.26922
3.21277	0.0864764	0.0412872	0.0193869	0.137217	-2.26081
3.45923	0.0866729	0.0407535	0.028482	0.126682	-2.28728
3.66147	0.0880595	0.0394498	0.0325788	0.0946057	-2.27905
3.26926	0.0857263	0.0403412	0.0314074	0.125144	-2.22721
3.21911	0.0867231	0.0398502	0.0333154	0.15397	-2.25628
3.19695	0.0839946	0.0406392	0.0312755	0.113101	-2.21496
3.79199	0.0826249	0.0429847	0.0309409	0.0834702	-2.24702
2.89731	0.0796777	0.0441627	0.03123	0.128046	-2.22104
3.31303	0.0797058	0.046898	0.0282073	0.121593	-2.28145
3.13055	0.0811909	0.0456851	0.0302515	0.10156	-2.30272
3.27146	0.0831827	0.0459471	0.0316377	0.1214	-2.37716
3.48251	0.0832044	0.0465711	0.0186967	0.166234	-2.33441
3.49821	0.082066	0.045731	0.0303272	0.0986114	-2.3506
2.85728	0.0837164	0.0470175	0.0295449	0.131937	-2.42228
3.0136	0.0830998	0.0481352	0.0314151	0.154621	-2.44142
3.5648	0.0827156	0.0491237	0.0319322	0.0933382	-2.46599
3.0366	0.0829997	0.0491566	0.0405692	0.133886	-2.50411
3.03394	0.0847531	0.0491499	0.0331463	0.085073	-2.52972
2.86972	0.0837839	0.0493838	0.0308161	0.138388	-2.51638
3.45085	0.0854095	0.0504907	0.0318179	0.0916352	-2.58712
3.39299	0.0866038	0.0506303	0.0271475	0.113526	-2.60719
3.01328	0.0848921	0.050657	0.0272474	0.167763	-2.5458
3.13053	0.0853325	0.0502878	0.026128	0.0999017	-2.57684
2.87264	0.0850675	0.0506163	0.0248515	0.111539	-2.55732
3.25739	0.0839798	0.0513169	0.026174	0.152124	-2.54079
3.0874	0.0858407	0.0511661	0.0217871	0.122133	-2.59075
3.0192	0.0856428	0.0512249	0.0311356	0.104166	-2.63903
2.61583	0.0870661	0.0495079	0.0350305	0.114583	-2.61342
2.95488	0.0888634	0.0501742	0.0297158	0.149945	-2.63605
3.10463	0.089252	0.0475701	0.0392891	0.122132	-2.61015
3.6148	0.0907459	0.0482084	0.0321745	0.104703	-2.63747
2.9281	0.0893981	0.0479406	0.0436231	0.0959757	-2.67756
3.05847	0.0886084	0.0498432	0.0292141	0.107664	-2.64734
3.42158	0.088243	0.0495572	0.0350747	0.116212	-2.65375
3.39503	0.0892013	0.049706	0.0196987	0.116096	-2.6226
2.72051	0.085436	0.0498964	0.0311541	0.10656	-2.58307
3.12899	0.083796	0.0485705	0.0252746	0.115978	-2.46095
3.62368	0.082982	0.0476435	0.0350876	0.0918427	-2.45445
3.24357	0.0869981	0.0486028	0.0328329	0.125934	-2.56821
3.54353	0.0867715	0.0500972	0.0215778	0.131489	-2.57464
3.27171	0.0856317	0.0512693	0.0199418	0.186942	-2.56613
